FileID,Emitter,Addressee,Context,Emitter pre-vocalization action,Addressee pre-vocalization action,Emitter post-vocalization action,Addressee post-vocalization action,Start sample,End sample,File Name
4170,-101,0,4,2,2,3,3,1,443216,504.wav
4174,0,0,12,2,2,3,3,165792,451408,505.wav
4179,-109,0,12,2,2,3,3,1,738128,506.wav
4183,0,0,12,0,0,0,0,413788,729936,507.wav
4195,0,0,12,0,0,0,0,1,328528,508.wav
4196,-109,0,12,2,2,3,3,1,435024,509.wav
4197,-109,0,12,2,2,3,3,290443,566096,510.wav
4199,-109,0,4,2,2,3,3,1,770896,511.wav
4207,0,0,6,0,0,0,0,1,328528,512.wav
4209,0,0,12,0,0,0,0,1,328528,513.wav
4210,0,0,12,0,0,0,0,1,328528,514.wav
4212,0,0,12,0,0,0,0,1,320336,515.wav
4213,0,0,6,0,0,0,0,1,336720,516.wav
4215,0,0,12,0,0,0,0,1,336720,517.wav
4217,0,0,12,0,0,0,0,1,320336,518.wav
4218,0,0,6,0,0,0,0,1,328528,519.wav
4219,-107,0,4,2,2,3,3,1,975696,520.wav
4221,119,0,12,2,2,3,3,1,328528,521.wav
4222,0,0,12,0,0,0,0,1,336720,522.wav
4224,0,0,12,0,0,0,0,1,525136,523.wav
4226,119,0,12,2,2,3,3,1,336720,524.wav
4228,0,0,6,0,0,0,0,1,344912,525.wav
4229,0,0,6,0,0,0,0,1,320336,526.wav
4230,0,0,12,0,0,0,0,1,320336,527.wav
4232,107,0,12,2,2,3,3,241272,598864,528.wav
4237,119,0,12,2,2,3,0,1,328528,529.wav
4240,0,0,6,0,0,0,0,1,328528,530.wav
4241,0,0,6,0,0,0,0,1,680784,531.wav
4244,-101,0,12,2,2,3,3,1,435024,532.wav
4246,-107,0,12,2,2,3,3,1,443216,533.wav
4247,-107,0,4,2,2,3,3,1,951120,534.wav
4249,-107,0,12,2,2,3,3,1,951120,535.wav
4251,-107,0,12,2,2,3,3,1,631632,536.wav
4257,0,0,12,0,0,0,0,1,328528,537.wav
4258,-110,0,12,2,2,3,3,1,459600,538.wav
4259,-110,0,12,2,2,3,3,1,361296,539.wav
4260,0,0,12,0,0,0,0,1,336720,540.wav
4261,0,0,12,0,0,0,0,83668,1123152,541.wav
4268,0,0,12,0,0,0,0,1,328528,542.wav
4269,-102,0,11,2,2,3,3,1,344912,543.wav
4271,-109,0,11,2,2,3,3,1,336720,544.wav
4273,-109,0,3,2,2,3,3,1,459600,545.wav
4274,-116,0,3,2,2,3,3,1,598864,546.wav
4278,-109,0,11,1,2,3,3,1,328528,547.wav
4279,-109,0,3,2,2,3,3,1,336720,548.wav
4283,-109,0,3,2,2,3,3,1,320336,549.wav
4285,-119,0,3,2,2,3,3,1,336720,550.wav
4286,-119,0,3,2,2,3,3,1,328528,551.wav
4295,0,0,3,0,0,0,0,1,910160,552.wav
4298,-118,0,11,2,3,3,4,1,328528,553.wav
4300,-101,0,4,2,2,3,3,1,967504,554.wav
4303,-101,0,3,2,2,3,3,123363,516944,555.wav
4310,-101,0,3,2,2,3,3,1,533328,556.wav
4311,-101,0,3,2,2,3,3,1,320336,557.wav
4313,-101,0,3,2,2,3,3,81331,451408,558.wav
4315,119,0,3,2,2,4,3,1,394064,559.wav
4318,-101,0,11,3,2,3,3,1,607056,560.wav
4319,-119,0,3,3,2,3,3,1,328528,561.wav
4325,-112,0,4,1,2,2,3,1,320336,562.wav
4328,-112,0,4,2,2,3,3,1,508752,563.wav
4331,-101,0,3,2,2,3,3,1,402256,564.wav
4332,-107,0,3,2,3,3,4,1,459600,565.wav
4338,-110,0,4,2,2,3,3,1,472370,566.wav
4338,-110,0,11,2,2,3,3,472371,869200,567.wav
4343,-109,0,11,2,2,3,3,1,320336,568.wav
4350,-112,0,3,2,2,3,3,1,631632,569.wav
4352,-101,0,3,2,2,3,3,1,516944,570.wav
4353,-118,0,3,3,2,3,3,1,713552,571.wav
4355,-118,0,3,2,2,3,3,1,566096,572.wav
4361,-107,0,3,2,2,3,3,1,328528,573.wav
4362,-107,0,3,2,2,3,3,1,320336,574.wav
4363,-107,0,3,2,2,3,3,1,451408,575.wav
4364,-101,0,3,2,2,3,3,1,672592,576.wav
4366,-114,0,3,2,2,3,3,1,328528,577.wav
4367,114,0,3,2,2,3,3,1,353104,578.wav
4371,-107,0,3,2,2,3,3,1,76178,579.wav
4371,-101,0,3,2,2,3,3,76179,353104,580.wav
4372,-107,0,3,2,2,3,3,1,328528,581.wav
4373,-101,0,3,2,2,3,3,1,566096,582.wav
4374,-109,0,3,2,2,3,3,1,328528,583.wav
4378,-101,0,11,1,2,2,3,1,410448,584.wav
4379,-119,0,11,2,2,3,3,1,353104,585.wav
4390,-101,0,3,2,2,3,3,1,336720,586.wav
4405,-101,0,3,2,2,3,4,1,435024,587.wav
4416,-114,0,11,2,2,3,3,1,361296,588.wav
4419,0,0,11,0,0,0,0,1,344912,589.wav
4421,0,0,11,0,0,0,0,1,402256,590.wav
4422,0,0,11,0,0,0,0,48869,475984,591.wav
4425,0,0,11,0,0,0,0,1,1647440,592.wav
4427,-118,0,11,2,2,3,3,1,623440,593.wav
4440,-118,0,3,2,2,3,4,1,320336,594.wav
4443,-118,0,3,2,2,3,3,1,369488,595.wav
4446,-110,0,3,2,2,3,2,1,328528,596.wav
4447,-109,0,11,2,2,4,3,1,336720,597.wav
4449,-112,0,11,2,2,3,3,1,713552,598.wav
4450,-110,0,11,2,2,4,3,1,418640,599.wav
4451,-101,0,3,2,2,3,3,1,533328,600.wav
4453,-114,0,3,2,2,3,3,149275,443216,601.wav
4456,-101,0,3,2,2,3,3,1,754512,602.wav
4458,101,0,3,2,2,3,3,1,344912,603.wav
4460,-101,0,3,2,2,3,3,1,394064,604.wav
4462,-101,0,3,2,2,3,3,1,320336,605.wav
4483,-118,0,3,2,2,3,3,1,353104,606.wav
4491,-101,0,11,1,2,3,3,1,484176,607.wav
4506,-110,0,11,2,2,3,3,1,328528,608.wav
4508,-101,0,3,2,2,3,2,1,1655632,609.wav
4514,-119,0,11,2,3,3,3,1,533328,610.wav
4516,-118,0,3,2,2,3,3,1,385872,611.wav
4517,-101,0,3,2,2,3,3,1,361296,612.wav
4521,-119,0,11,2,2,3,3,1,328528,613.wav
4526,-101,0,11,2,2,3,3,1,336720,614.wav
4527,-119,0,11,2,2,3,4,1,87866,615.wav
4527,-109,0,4,2,2,3,3,87867,582480,616.wav
4536,-101,0,11,2,2,3,3,1,328528,617.wav
4545,-109,0,3,2,2,3,3,1,320336,618.wav
4553,-101,0,11,2,2,3,3,1,435024,619.wav
4557,-101,0,3,2,2,3,3,1,549712,620.wav
4572,-109,0,11,3,2,3,3,1,508752,621.wav
4574,-119,0,3,2,2,3,3,1,918352,622.wav
4575,-112,0,11,2,2,3,3,1,369488,623.wav
4585,-118,0,11,2,2,3,3,1,344912,624.wav
4590,119,0,11,2,2,3,1,1,344912,625.wav
4592,-114,0,11,2,2,3,4,1,320336,626.wav
4597,-118,0,11,2,3,3,3,1,549712,627.wav
4599,-119,0,3,2,3,3,3,1,320336,628.wav
4606,-112,0,3,2,2,3,3,1,541520,629.wav
4609,-112,0,3,2,2,3,3,1,328528,630.wav
4610,-112,0,3,2,2,3,3,180890,590672,631.wav
4614,-114,0,3,2,2,3,3,1,336720,632.wav
4617,-101,0,3,2,2,3,3,88791,533328,633.wav
4618,-101,0,3,2,2,3,3,1,492368,634.wav
4619,-101,0,3,2,2,3,3,1,369488,635.wav
5583,0,0,11,0,0,0,0,152820,557904,636.wav
5592,0,0,11,0,0,0,0,1,320336,637.wav
5593,114,0,3,2,2,4,3,1,459600,638.wav
5600,0,0,11,2,2,3,3,1,328528,639.wav
5602,-110,0,11,2,2,3,3,1,328528,640.wav
5605,-109,0,4,2,2,3,3,1,533328,641.wav
5607,0,0,11,0,0,0,0,167246,680784,642.wav
5614,0,0,11,0,0,0,0,1,639824,643.wav
5634,119,0,11,2,1,3,3,1,557904,644.wav
5638,-101,0,11,2,2,3,3,1,475984,645.wav
5639,-116,0,4,2,2,3,3,1,729936,646.wav
5645,110,0,11,2,2,3,3,1,467792,647.wav
5647,-110,0,4,2,2,3,3,1,500560,648.wav
5651,116,0,11,2,2,3,3,1,328528,649.wav
5652,110,0,11,2,2,3,3,1,328528,650.wav
5666,-110,0,11,2,2,3,3,1,328528,651.wav
5673,114,0,11,2,1,3,3,1,484176,652.wav
5675,0,0,11,0,0,0,0,144610,459600,653.wav
5676,109,0,11,2,2,3,3,1,328528,654.wav
5677,0,0,11,0,0,0,0,1,516944,655.wav
5681,116,0,11,2,2,3,3,1,320336,656.wav
5682,110,0,11,2,2,3,3,1,443216,657.wav
5684,110,0,11,2,2,3,3,1,361296,658.wav
5686,110,0,11,2,2,3,3,1,361296,659.wav
5688,-118,0,11,2,2,3,3,1,664400,660.wav
5689,-114,0,11,2,2,3,3,1,508752,661.wav
5691,-114,0,4,2,2,3,3,1,533328,662.wav
5692,109,0,11,2,2,3,3,1,623440,663.wav
5693,109,0,11,2,2,3,3,1,394064,664.wav
5694,-109,0,4,2,2,3,3,1,803664,665.wav
5697,-110,0,12,2,2,3,3,1,320336,666.wav
5704,110,0,11,2,2,3,3,1,328528,667.wav
5705,110,0,11,2,2,3,3,1,320336,668.wav
5706,110,0,11,2,2,3,3,97681,721744,669.wav
5717,0,0,11,0,0,0,0,1,394064,670.wav
5724,-118,0,11,2,2,3,3,1,951120,671.wav
5725,0,0,11,0,0,0,0,1,1270608,672.wav
5730,0,0,11,0,0,0,0,1,320336,673.wav
5731,-119,0,11,2,2,3,3,1,361296,674.wav
5733,-119,0,11,2,2,3,3,1,844624,675.wav
5736,-119,0,11,2,2,3,3,1,369488,676.wav
5738,0,0,11,0,0,0,0,142022,1205072,677.wav
5746,-119,0,4,2,2,3,3,1,475984,678.wav
5747,102,0,11,2,2,3,3,1,328528,679.wav
5750,0,0,11,0,0,0,0,1,361296,680.wav
5751,-114,0,11,2,2,3,3,1,320336,681.wav
5752,-101,0,11,2,2,3,3,1,328528,682.wav
5754,-101,0,11,2,2,3,3,1,328528,683.wav
5755,109,0,11,2,2,3,3,1,1147728,684.wav
5764,0,0,11,0,0,0,0,1,844624,685.wav
5767,110,0,11,2,3,3,3,1,1925968,686.wav
5772,-112,0,11,2,1,3,3,297331,615248,687.wav
5774,118,0,11,2,2,3,3,1,385872,688.wav
5775,109,0,11,2,3,3,3,1,394064,689.wav
5777,-101,0,11,2,2,3,3,1,369488,690.wav
5787,-114,0,11,2,2,3,3,1,336720,691.wav
5789,-112,0,11,2,2,3,3,232522,508752,692.wav
5791,114,0,4,2,2,3,3,1,328528,693.wav
5794,-102,0,11,2,2,3,3,1,549712,694.wav
5803,-109,0,11,2,2,3,3,1,631632,695.wav
5820,-110,0,11,2,2,3,3,1,344912,696.wav
5825,-101,0,12,2,2,3,3,1,410448,697.wav
5827,0,0,12,0,0,0,0,1,557904,698.wav
5833,110,0,11,2,2,3,3,1,328528,699.wav
5834,0,0,12,0,0,0,0,95447,410448,700.wav
5841,-109,0,4,2,2,3,3,1,435024,701.wav
5844,101,0,11,2,3,3,3,1,459600,702.wav
5846,101,0,11,2,2,3,3,1,385872,703.wav
5848,-119,0,11,2,2,3,3,1,361296,704.wav
5850,119,0,11,2,2,3,3,1,369488,705.wav
5860,119,0,11,2,2,3,3,1,1147728,706.wav
5869,0,0,11,0,0,0,0,1,336720,707.wav
5870,109,0,11,2,1,3,3,1,557904,708.wav
5874,0,0,11,0,0,0,0,1,361296,709.wav
5876,-109,0,11,2,2,3,3,1,369488,710.wav
5879,110,0,11,2,2,3,3,1,328528,711.wav
5882,102,0,11,2,2,3,3,1,320336,712.wav
5883,110,0,11,2,2,3,3,1,320336,713.wav
5884,110,0,11,2,2,3,3,1,336720,714.wav
5886,110,0,11,2,2,3,3,1,369488,715.wav
5888,110,0,11,2,2,3,3,1,361296,716.wav
5890,-112,0,12,2,2,3,3,1,328528,717.wav
5892,-101,0,12,2,2,3,3,1,557904,718.wav
5894,110,0,11,2,2,3,3,1,402256,719.wav
5896,-110,0,4,2,2,3,3,1,590672,720.wav
5898,-110,0,4,2,2,3,3,1,484176,721.wav
5900,-110,0,4,2,2,3,3,1,328528,722.wav
5901,-107,0,4,2,2,3,3,1,385872,723.wav
5902,-107,0,11,2,2,3,3,1,328528,724.wav
5903,-112,0,12,2,2,3,3,1,336720,725.wav
5904,-112,0,12,2,2,3,3,1,377680,726.wav
5905,0,0,12,0,0,0,0,1,361296,727.wav
5907,101,0,12,2,2,3,3,1,336720,728.wav
5913,-119,0,11,2,2,3,3,1,377680,729.wav
5916,-107,0,12,2,2,3,3,1,344912,730.wav
5918,0,0,11,0,0,0,0,1,394064,731.wav
5920,101,0,12,2,2,3,3,1,992080,732.wav
5922,-109,0,11,2,2,3,3,1,336720,733.wav
5923,-119,0,11,2,2,3,3,184978,459600,734.wav
5925,-119,0,11,2,2,3,3,91276,852816,735.wav
5928,-101,0,11,2,2,3,3,1,418640,736.wav
5929,0,0,11,0,0,0,0,1,1155920,737.wav
5930,-101,0,12,2,2,3,3,1,566096,738.wav
5934,110,0,11,2,2,3,3,1,320336,739.wav
5935,-116,0,11,2,2,3,3,1,501676,740.wav
5935,0,0,11,0,0,0,0,501677,992080,741.wav
5938,0,0,11,0,0,0,0,1,385872,742.wav
5942,101,0,12,2,2,3,3,1,410448,743.wav
5952,-101,0,12,2,2,3,3,1,820048,744.wav
5956,107,0,12,2,2,3,3,1,394064,745.wav
5958,0,0,11,0,0,0,0,86693,574288,746.wav
5962,110,0,12,2,2,3,3,1,590672,747.wav
5963,110,0,12,2,2,3,3,1,328528,748.wav
5964,110,0,4,2,2,3,3,1,607056,749.wav
5966,0,0,11,0,0,0,0,1,336720,750.wav
5967,-101,0,12,2,2,3,3,1,435024,751.wav
5969,-101,0,12,2,2,3,3,1,1106768,752.wav
5971,-109,0,11,2,2,3,3,1,549712,753.wav
5973,-110,0,11,2,2,3,3,1,418640,754.wav
5975,-110,0,11,2,2,3,3,1,320336,755.wav
5979,-109,0,11,2,2,3,3,1,1049424,756.wav
5981,-109,0,11,2,2,3,3,1,1412134,757.wav
5981,-119,0,11,2,2,3,3,1412135,1644018,758.wav
5981,-119,0,4,2,2,3,3,1644019,2302800,759.wav
5984,-114,0,12,2,2,3,3,1,361296,760.wav
5986,-112,0,12,2,2,3,3,1,426832,761.wav
5990,0,0,12,0,0,0,0,246011,320336,762.wav
5991,101,0,11,2,2,3,3,1,361296,763.wav
5996,0,0,12,0,0,0,0,1,443216,764.wav
5997,-119,0,12,2,2,3,3,1,328528,765.wav
5999,-101,0,11,2,2,3,3,1,344912,766.wav
6001,0,0,12,0,0,0,0,1,320336,767.wav
6002,-110,0,11,2,2,3,3,1,328528,768.wav
6003,-107,0,11,2,2,3,3,1,623440,769.wav
6005,-107,0,11,2,2,3,3,1,344912,770.wav
6006,-110,0,12,2,2,3,3,1,361296,771.wav
6008,-109,0,12,2,2,3,3,1,664400,772.wav
6012,0,0,11,0,0,0,0,1,320336,773.wav
6018,-114,0,12,2,2,3,3,1,394064,774.wav
6019,-101,0,12,3,2,3,3,1,344912,775.wav
6020,-101,0,12,2,2,3,3,1,353104,776.wav
6022,-112,0,12,2,2,3,3,1,353104,777.wav
6024,-112,0,4,2,2,3,3,1,844624,778.wav
6027,-112,0,4,2,2,3,3,1,435024,779.wav
6029,-112,0,4,2,2,3,3,1,361296,780.wav
6030,119,0,12,2,2,3,3,1,361296,781.wav
6031,-119,0,12,2,2,3,3,1,484176,782.wav
6033,0,0,11,0,0,0,0,1,475984,783.wav
6034,0,0,6,0,0,0,0,1,402256,784.wav
6035,-114,0,12,2,2,3,3,1,320336,785.wav
6037,-114,0,12,2,2,3,3,1,336720,786.wav
6040,119,0,11,2,2,3,3,1,467792,787.wav
6041,-118,0,12,2,2,3,3,1,377680,788.wav
6042,0,0,12,0,0,0,0,1,344912,789.wav
6044,0,0,12,0,0,0,0,1,328528,790.wav
6046,0,0,12,0,0,0,0,1,410448,791.wav
6047,0,0,12,0,0,0,0,1,361296,792.wav
6049,0,0,11,0,0,0,0,1,328528,793.wav
6050,0,0,12,0,0,0,0,1,500560,794.wav
6052,0,0,12,0,0,0,0,1,328528,795.wav
6053,0,0,12,0,0,0,0,1,328528,796.wav
6054,0,0,12,0,0,0,0,1,569351,797.wav
6054,0,0,4,0,0,0,0,569352,844624,798.wav
6055,0,0,4,0,0,0,0,1,369488,799.wav
6056,0,0,12,0,0,0,0,1,320336,800.wav
6058,0,0,12,0,0,0,0,1,377680,801.wav
6059,0,0,11,0,0,0,0,1,353104,802.wav
6060,0,0,4,0,0,0,0,1,566096,803.wav
6062,0,0,4,0,0,0,0,1,353104,804.wav
6063,0,0,4,0,0,0,0,1,688976,805.wav
6065,0,0,11,0,0,0,0,1,713552,806.wav
6067,0,0,11,0,0,0,0,1,328528,807.wav
6068,0,0,11,0,0,0,0,1,525136,808.wav
6073,0,0,6,0,0,0,0,1,320336,809.wav
6074,0,0,6,0,0,0,0,1,353104,810.wav
6076,0,0,11,0,0,0,0,1,361296,811.wav
6077,-109,0,11,2,2,3,3,1,475984,812.wav
6078,0,0,11,0,0,0,0,1,377680,813.wav
6079,112,0,12,2,2,3,3,1,369488,814.wav
6080,-101,0,11,2,2,3,3,1,451408,815.wav
6082,0,0,11,0,0,0,0,1,353104,816.wav
6088,-116,0,11,2,2,3,3,1,328528,817.wav
6093,-119,0,11,2,3,4,3,1,484176,818.wav
6112,-118,0,3,2,2,3,3,1,328528,819.wav
6113,-116,0,4,2,2,3,3,1,738128,820.wav
6115,-101,0,3,2,2,3,3,1,361296,821.wav
6119,-118,0,3,2,2,3,3,1,320336,822.wav
6125,-114,0,3,2,2,3,3,1,328528,823.wav
6126,-114,0,3,2,2,3,3,1,525136,824.wav
6127,-114,0,4,2,2,3,3,1,320336,825.wav
6128,-114,0,4,2,2,3,3,1,484176,826.wav
6133,0,0,11,0,0,0,0,152868,426832,827.wav
6147,0,0,3,0,0,0,0,1,336720,828.wav
6163,-102,0,11,3,2,3,3,1,852816,829.wav
6166,-110,0,11,2,2,3,3,1,475984,830.wav
6167,-110,0,4,2,2,3,3,106371,705360,831.wav
6169,0,0,11,0,0,0,0,1,344912,832.wav
6170,-118,0,3,3,2,3,3,1,426832,833.wav
6172,-109,0,4,2,2,3,3,1,492368,834.wav
6184,-118,0,11,2,2,3,3,1,787280,835.wav
6187,-110,0,3,2,2,3,3,1,385872,836.wav
6190,110,0,3,2,3,3,3,119376,598864,837.wav
6193,119,0,3,2,2,3,2,1,328528,838.wav
6194,110,0,11,2,2,3,3,1,500560,839.wav
6196,-101,0,11,2,2,2,3,1,787280,840.wav
6201,-110,0,3,2,2,3,3,1,320336,841.wav
6203,101,0,11,1,2,3,3,154311,721744,842.wav
6204,-101,0,11,2,2,3,3,1,770896,843.wav
6205,-110,0,3,2,2,3,3,1,336720,844.wav
6212,-101,0,11,2,2,3,3,120897,664400,845.wav
6217,-110,0,11,2,2,3,3,1,75068,846.wav
6217,0,0,6,0,0,0,0,75069,475984,847.wav
6220,-102,0,11,2,1,3,3,1,410448,848.wav
6221,0,0,11,0,0,0,0,1,320336,849.wav
6222,-116,0,11,2,2,3,3,1,336720,850.wav
6235,-119,0,11,2,2,3,3,1,475984,851.wav
6239,-109,0,11,3,2,3,3,229480,598864,852.wav
6244,-112,0,11,2,2,3,3,1,672592,853.wav
6246,0,0,11,0,0,0,0,1,557904,854.wav
6248,-112,0,3,2,2,2,3,108777,1278800,855.wav
6255,0,0,11,0,0,0,0,1,385872,856.wav
6256,109,0,11,2,2,3,0,556865,975696,857.wav
6267,-112,0,3,2,2,3,3,1,934736,858.wav
6272,-107,0,11,2,1,3,3,1,435024,859.wav
6273,-107,0,11,2,2,3,3,1,631632,860.wav
6281,-109,0,3,2,2,3,3,1,385872,861.wav
6283,-110,0,3,3,2,3,3,1,320336,862.wav
6284,-118,0,11,2,2,3,4,1,820048,863.wav
6285,-114,0,3,2,2,3,3,1,328528,864.wav
6286,-114,0,3,2,2,3,3,1,516944,865.wav
6292,0,0,11,0,0,0,0,1,1180496,866.wav
6294,0,0,11,0,0,0,0,1,377680,867.wav
6296,0,0,11,0,0,0,0,1,377680,868.wav
6303,0,0,11,0,0,0,0,84597,402256,869.wav
6305,0,0,11,0,0,0,0,1,320336,870.wav
6306,-101,0,3,2,2,3,3,1,1024848,871.wav
6307,-114,0,3,3,2,4,3,1,459600,872.wav
6308,-112,0,11,2,2,3,2,1,590672,873.wav
6310,-110,0,4,2,2,3,3,1,861008,874.wav
6318,-110,0,11,2,2,3,3,1,385872,875.wav
6320,-110,0,11,3,3,3,3,1,328528,876.wav
6325,-118,0,3,3,2,3,3,1,394064,877.wav
6329,0,0,11,0,0,0,0,1,820048,878.wav
6339,-114,0,11,2,2,3,3,1,787280,879.wav
6340,-101,0,11,2,2,3,3,1,353104,880.wav
6341,-101,0,11,2,2,3,3,1,426832,881.wav
6343,-118,0,3,2,1,3,3,1,598864,882.wav
6346,0,0,6,0,0,0,0,191541,975696,883.wav
6347,110,0,11,2,2,3,4,1,369488,884.wav
6351,-110,0,11,2,2,3,3,1,328528,885.wav
6355,0,0,11,0,0,0,0,1,533328,886.wav
6362,-116,0,11,3,2,3,3,1,435024,887.wav
6364,-114,0,11,2,2,3,3,1,525136,888.wav
6368,0,0,11,0,0,0,0,1,467792,889.wav
6371,0,0,11,0,0,0,0,1,361296,890.wav
6385,-110,0,11,2,2,3,3,1,869200,891.wav
6390,-110,0,11,2,2,3,3,1,484176,892.wav
6391,-101,0,11,1,2,3,3,1,1074000,893.wav
6395,-116,0,11,2,2,3,3,1,639824,894.wav
6400,-116,0,3,2,2,3,3,1,320336,895.wav
6401,-116,0,3,2,2,3,3,1,353104,896.wav
6402,101,0,11,2,3,3,3,1,385872,897.wav
6410,-110,0,11,2,2,3,4,1,328528,898.wav
6412,-116,0,11,2,2,3,3,1,721744,899.wav
6423,0,0,11,0,0,0,0,316549,623440,900.wav
6427,0,0,11,0,0,0,0,1,328528,901.wav
6429,-107,0,3,2,3,3,3,1,574288,902.wav
6433,-114,0,3,2,2,3,4,1,697168,903.wav
6437,-101,0,3,2,2,3,3,1,467792,904.wav
6463,0,0,11,0,0,0,0,1,475984,905.wav
6464,-109,0,4,2,2,3,4,1,475984,906.wav
6465,-109,0,11,2,2,3,4,1,787280,907.wav
6470,0,0,3,0,0,0,0,1,369488,908.wav
6472,0,0,11,0,0,0,0,1,353104,909.wav
6473,0,0,11,0,0,0,0,1,369488,910.wav
6474,0,0,11,0,0,0,0,1,353104,911.wav
6478,-101,0,3,2,2,3,3,1,418640,912.wav
6480,-114,0,3,2,2,3,3,1,672592,913.wav
6489,-110,0,11,2,2,3,3,1,361296,914.wav
6490,-116,0,11,2,2,3,3,169339,697168,915.wav
6492,-118,0,3,2,2,3,3,1,344912,916.wav
6493,-118,0,3,2,2,3,3,1,418640,917.wav
6496,-110,0,11,2,2,3,3,1,353104,918.wav
6506,-101,0,11,1,2,3,3,1,1008464,919.wav
6521,-101,0,11,2,2,3,3,1,320336,920.wav
6527,110,0,11,2,3,3,3,1,328528,921.wav
6535,118,0,3,2,2,3,3,1,1508176,922.wav
6542,-109,0,11,2,2,3,3,1,500560,923.wav
6580,114,0,11,2,2,3,3,1,385872,924.wav
6592,109,0,11,2,2,3,3,1,1246032,925.wav
6604,110,0,11,2,2,3,3,1,361296,926.wav
6611,110,0,11,2,2,3,3,1,459600,927.wav
6618,114,0,4,2,2,3,3,1,1090384,928.wav
6622,118,0,11,2,2,3,3,193271,516944,929.wav
6644,-110,0,11,2,2,3,3,1,1131344,930.wav
6671,107,0,11,2,2,3,3,1,566096,931.wav
6743,110,0,11,2,2,3,3,1,525136,932.wav
6766,114,0,11,2,2,3,3,1,443216,933.wav
6775,-110,0,4,2,2,3,3,113289,639824,934.wav
6798,-107,0,11,2,2,3,3,1,1704784,935.wav
6839,114,0,11,2,1,3,3,1,590672,936.wav
6962,109,0,11,2,2,3,3,1,697168,937.wav
6991,119,0,11,2,2,3,3,1,2155344,938.wav
7002,119,0,12,2,2,3,3,1,467792,939.wav
7007,119,0,11,2,2,3,3,1,582480,940.wav
7037,114,0,11,2,2,3,3,1,467792,941.wav
7040,114,0,11,2,2,3,3,1,803664,942.wav
7116,107,0,12,2,2,3,3,261509,852816,943.wav
7145,-109,0,11,2,2,3,3,1,631632,944.wav
7183,118,0,3,2,2,3,3,1,1467216,945.wav
7218,110,0,11,2,2,3,0,1,361296,946.wav
7221,110,0,11,2,2,3,3,226777,500560,947.wav
7229,114,0,11,2,2,3,3,1,336720,948.wav
7245,107,0,11,2,3,3,3,1,426832,949.wav
7249,112,0,3,2,3,3,3,1,394064,950.wav
7250,101,0,3,2,2,3,3,1,385872,951.wav
7254,112,0,3,2,2,3,3,1,852816,952.wav
7268,107,0,11,2,3,3,3,1,418640,953.wav
7293,112,0,11,2,2,3,0,1,516944,954.wav
7300,-102,0,3,2,2,3,3,1,385872,955.wav
7312,118,0,11,2,2,3,3,486229,762704,956.wav
7318,114,0,11,2,3,3,4,1,762704,957.wav
7352,112,0,3,3,2,3,3,1,828240,958.wav
7385,119,0,4,2,3,3,3,1,492368,959.wav
7417,102,0,11,2,2,3,3,206552,484176,960.wav
7432,101,0,11,2,3,3,3,1,475984,961.wav
7444,110,0,11,2,2,3,3,54893,705360,962.wav
7445,-110,0,11,2,2,3,3,1,344912,963.wav
7446,-110,0,11,2,2,3,3,1,377680,964.wav
7447,-110,0,11,2,2,3,3,86589,615248,965.wav
7451,-101,0,11,2,2,3,3,1,639824,966.wav
7452,110,0,11,2,3,3,3,1,369488,967.wav
7453,-110,0,11,2,2,3,3,1,410448,968.wav
7464,0,0,11,0,0,0,0,1,328528,969.wav
7465,-119,0,11,2,2,3,3,1,328528,970.wav
7469,-101,0,11,2,2,3,3,1,861008,971.wav
7470,-101,0,11,2,2,3,3,1,435024,972.wav
7473,-101,0,11,2,2,3,3,405769,680784,973.wav
7474,-101,0,11,2,2,3,3,521087,828240,974.wav
7480,-102,0,11,2,2,3,3,1,369488,975.wav
7481,110,0,11,2,2,3,3,1,328528,976.wav
7483,110,0,11,2,2,3,3,1,328528,977.wav
7484,-119,0,11,2,2,3,3,1,631632,978.wav
7487,-101,0,11,2,2,3,3,229535,738128,979.wav
7490,0,0,11,0,0,0,0,1,328528,980.wav
7492,-119,0,11,2,2,3,3,1,500560,981.wav
7493,-119,0,11,2,2,3,3,1,402256,982.wav
7503,-116,0,11,3,2,3,3,1,344912,983.wav
7504,-110,0,11,3,2,3,3,1,320336,984.wav
7505,114,0,11,2,2,3,3,1,328528,985.wav
7507,-101,0,11,2,2,3,3,1,361296,986.wav
7508,-109,0,11,2,2,4,3,1,361296,987.wav
7509,-101,0,11,2,2,3,3,1,443216,988.wav
7511,-109,0,11,2,2,3,3,1,361296,989.wav
7512,0,0,11,0,0,0,0,1,754512,990.wav
7517,-101,0,11,2,2,3,3,1,385872,991.wav
7518,-101,0,11,2,2,3,3,1,377680,992.wav
7519,101,0,11,2,3,3,3,1,377680,993.wav
7520,116,0,11,2,2,3,3,1,102419,994.wav
7520,-119,0,11,2,2,3,3,102420,746320,995.wav
7521,-110,0,11,3,3,3,3,1,328528,996.wav
7522,110,0,11,3,3,3,3,1,459600,997.wav
7523,110,0,11,2,3,3,3,1,361296,998.wav
7525,-101,0,11,2,2,3,3,1,525136,999.wav
7526,-101,0,11,1,2,3,3,1,443216,1000.wav
7528,-119,0,11,2,2,3,3,1,459600,1001.wav
7529,-119,0,4,2,2,3,3,1,361296,1002.wav
7531,101,0,11,0,0,0,0,1,451408,1003.wav
7532,-119,0,4,2,2,3,3,1,369488,1004.wav
