Emitter,File Name,FileID,Addressee,Context,Emitter pre-vocalization action,Addressee pre-vocalization action,Emitter post-vocalization action,Addressee post-vocalization action,Start sample,End sample
231,65354.wav,225356,208,12,2,2,3,3,1,1180496
111,7445.wav,34136,0,6,3,2,3,3,1,451408
210,80285.wav,256756,207,2,2,2,3,3,1,426832
231,74445.wav,243798,208,12,2,2,3,3,1,500560
215,89494.wav,275116,220,12,2,2,3,3,1,320336
215,82533.wav,262317,208,12,2,2,3,3,1,410448
210,85872.wav,268844,221,11,2,2,3,3,1,336720
231,74435.wav,243787,221,12,2,2,3,3,1,320336
111,19287.wav,73193,213,11,2,2,3,3,1,320336
210,87219.wav,271209,207,11,3,2,3,3,1,320336
226,37625.wav,145830,233,11,2,3,2,3,1,2278224
111,5681.wav,28743,0,3,2,0,3,0,1,328528
211,75456.wav,245618,221,12,2,2,3,3,1,361296
210,80501.wav,257066,207,2,2,2,3,3,1,410448
228,23703.wav,89314,233,11,2,2,3,3,1,328528
215,79578.wav,253329,220,12,2,2,3,3,1,328528
215,80580.wav,257283,207,12,2,2,3,3,1,353104
210,82251.wav,261812,221,12,2,2,3,3,1,320336
230,81024.wav,258313,207,12,2,2,3,3,1,1213264
111,27199.wav,102730,233,11,2,1,2,3,1,443216
226,23462.wav,88888,233,10,2,3,3,3,1,353104
215,76954.wav,247746,210,7,2,2,3,3,1,328528
216,86326.wav,269597,221,12,2,2,3,3,1,328528
231,49217.wav,181039,208,12,2,2,3,3,1,516944
226,18487.wav,71262,233,11,2,1,3,3,1,1827664
230,77211.wav,248156,207,12,2,2,3,3,1,336720
226,35082.wav,135004,233,12,2,2,3,3,51824,525136
216,51452.wav,187102,208,12,2,2,3,3,1,451408
215,23647.wav,89190,217,6,0,0,0,0,1,328528
216,38870.wav,150953,221,11,2,2,2,3,1,328528
215,71640.wav,236747,220,3,2,2,3,3,1,328528
216,41879.wav,160522,208,12,2,2,3,3,1,320336
215,51862.wav,189355,220,2,2,2,3,3,1,328528
215,57152.wav,201116,207,9,2,2,3,3,1,320336
226,12524.wav,53643,0,10,2,2,3,3,1,525136
211,58625.wav,207921,221,12,2,2,3,3,1,328528
211,51170.wav,186570,221,12,2,2,3,3,1,459600
215,87125.wav,271090,220,12,2,2,3,3,1,300768
230,78805.wav,252150,207,12,2,2,3,3,1,1254224
228,32797.wav,128053,233,11,2,2,3,3,134071,918352
231,42567.wav,162615,208,12,2,2,3,3,1,369488
210,45456.wav,170323,207,12,2,2,3,3,1,328528
216,46045.wav,171859,208,12,2,2,3,3,1,320336
210,44294.wav,168177,215,12,2,2,3,3,1,328528
220,76329.wav,246821,207,12,2,2,3,3,1,435024
230,77184.wav,248114,207,12,2,2,3,3,1,443216
226,21872.wav,83802,233,11,2,2,3,3,1,918352
228,27200.wav,102741,233,11,2,3,3,4,1,664400
215,91037.wav,293034,221,9,2,2,3,3,1,746320
228,35739.wav,136632,233,11,2,2,3,1,1,492368
228,22319.wav,85247,233,10,2,2,4,3,1,336720
216,45675.wav,170718,211,12,3,2,3,3,114971,664400
111,24053.wav,90316,120,11,1,2,3,2,1,320336
230,87060.wav,271008,207,12,2,2,3,3,1,320336
216,76212.wav,246657,208,9,2,2,3,3,1,541520
215,56008.wav,199156,230,12,2,2,3,3,1,328528
211,57631.wav,204308,221,3,2,2,3,3,1,320336
226,30123.wav,117776,233,11,2,2,3,3,1,557904
230,83887.wav,264677,216,12,2,2,3,3,1,328528
226,18197.wav,70366,233,11,2,1,3,4,1,877392
230,42802.wav,162982,207,12,2,2,3,3,1,77224
215,82462.wav,262215,208,12,2,2,3,3,1,336720
215,42131.wav,161863,220,12,2,2,3,3,1,426832
220,57118.wav,201068,210,11,2,2,3,3,1,320336
215,77572.wav,249173,207,3,2,2,3,3,1,607056
228,16205.wav,64586,233,11,2,3,3,3,1,836432
111,17832.wav,69825,213,11,2,2,2,3,1,336720
211,57620.wav,201927,216,3,2,2,3,3,1,492368
211,86064.wav,269260,231,12,2,2,3,3,1,328528
230,72352.wav,238363,207,12,2,2,3,3,1,516944
211,73447.wav,241827,221,12,2,2,3,3,1,377680
215,78087.wav,250381,207,9,2,2,3,3,1,385872
220,56230.wav,199554,215,12,2,2,3,3,1,459600
230,51240.wav,186753,207,7,2,2,3,4,1,328528
215,51849.wav,189192,220,12,2,2,3,3,1,328528
211,73434.wav,241810,208,12,2,2,3,3,1,631632
215,73332.wav,241646,230,12,2,2,3,3,1,336720
215,75519.wav,245711,207,12,2,2,3,3,1,328528
220,88057.wav,272606,231,10,2,2,3,3,1,320336
215,50889.wav,185946,207,12,2,2,3,3,154073,688976
230,77841.wav,249701,207,12,2,2,3,3,1,795472
216,40745.wav,158544,231,12,2,2,3,3,1,394064
230,77622.wav,249324,220,9,2,2,3,3,1,508752
215,79188.wav,252735,220,12,2,2,3,3,1,754512
228,26226.wav,97689,233,11,2,2,3,3,1,648016
230,63876.wav,220476,215,11,2,2,3,3,1,320336
228,19057.wav,72739,233,12,2,2,3,3,1,779088
215,75054.wav,244897,207,12,2,2,3,3,86135,648016
210,74076.wav,243235,207,12,2,2,3,3,1,328528
226,20754.wav,77785,228,11,2,3,3,4,1,377680
216,26403.wav,98152,233,12,2,2,3,3,1,492368
220,88105.wav,272736,211,11,2,2,3,3,1,328528
215,60750.wav,211825,220,12,2,2,3,3,1,459600
226,34635.wav,134083,233,11,2,3,3,3,1,738128
230,72512.wav,238574,207,12,2,2,3,3,1,328528
215,60906.wav,212148,230,12,2,2,3,3,1,451408
211,28582.wav,109676,0,6,2,0,3,0,1,203930
215,54588.wav,196529,230,3,2,2,3,3,1,328528
210,84557.wav,265900,207,12,2,2,3,3,1,762704
210,84619.wav,265991,207,12,2,2,3,3,1,344912
215,63489.wav,219711,207,9,2,2,3,3,1,549712
215,53859.wav,195160,207,2,2,2,3,3,1,369488
215,58387.wav,207545,207,12,2,2,3,3,1,385872
215,75199.wav,245119,207,12,2,2,3,3,84133,754512
226,16994.wav,67394,233,11,2,1,4,3,1,729936
231,73513.wav,241985,208,11,2,3,2,3,1,1024848
215,73404.wav,241754,207,12,2,2,3,3,1,639824
210,77465.wav,248958,0,12,2,2,3,3,1,336720
211,82706.wav,262669,231,12,2,2,3,3,1,705360
215,65702.wav,225926,207,12,2,2,3,3,1,336720
228,22536.wav,85699,221,1,2,2,3,3,1,418640
216,27618.wav,106561,226,6,3,2,4,3,1,342748
111,14387.wav,61260,0,11,1,2,2,2,1,852816
226,27161.wav,102295,233,11,3,1,4,4,1,492368
230,67700.wav,229466,220,11,2,2,3,3,1,320336
228,18954.wav,72586,233,11,2,2,3,3,1,607056
216,57661.wav,204502,231,9,2,2,3,3,1,410448
215,82501.wav,262275,208,12,2,2,3,3,1,557904
228,16322.wav,64920,233,11,2,2,3,3,1,557904
215,58122.wav,206301,230,7,2,2,3,3,386946,820048
226,21345.wav,81946,233,11,2,2,3,3,1,451408
231,48859.wav,179748,208,12,2,2,3,3,1,328528
211,28573.wav,109655,0,6,2,0,3,0,1,344912
230,80038.wav,255898,207,12,2,2,3,3,1,746320
231,31183.wav,123291,201,11,2,2,3,3,1,369488
220,51885.wav,189434,210,5,2,2,3,3,1,328528
231,71157.wav,235725,208,12,2,2,3,3,1,336720
231,73214.wav,241348,216,3,2,2,3,3,1,566096
231,43395.wav,166675,208,12,2,2,3,3,1,385872
231,82143.wav,261666,208,12,2,2,3,3,1,344912
220,71873.wav,237300,207,12,2,2,3,3,1,328528
230,84931.wav,266878,221,11,2,2,3,3,1,557904
215,53496.wav,194350,220,12,2,2,3,3,1,500560
215,90777.wav,291745,221,9,2,2,3,3,1,615248
215,82738.wav,262709,231,12,2,2,3,3,221305,811856
216,83737.wav,264498,221,12,2,2,3,3,80019,918352
231,59274.wav,209089,208,12,2,2,3,3,1,328528
231,57639.wav,204347,208,11,2,2,3,3,1,492368
228,19326.wav,73262,233,11,2,2,3,3,1,607056
215,56903.wav,200670,207,12,2,2,3,3,1,656208
231,72024.wav,237675,208,12,2,2,3,3,1,385872
216,77265.wav,248275,208,12,2,2,3,3,1,320336
211,90705.wav,291323,221,9,2,2,3,3,1,385872
211,48524.wav,178868,221,7,2,2,3,3,1,328528
226,21161.wav,80264,233,11,2,2,3,3,1,729936
216,43784.wav,167346,208,12,2,2,3,3,1,426832
220,65248.wav,225049,207,12,2,2,3,3,1,328528
216,71907.wav,237386,208,12,2,2,3,3,1,336720
230,73902.wav,242978,207,2,3,2,3,3,1,328528
210,75470.wav,245633,207,12,2,2,3,3,1,320336
231,68236.wav,230713,208,12,2,2,3,3,1,328528
226,17490.wav,68842,213,11,2,2,3,3,1,136069
216,57410.wav,201573,221,12,2,2,3,3,1,252415
231,73231.wav,241423,211,3,3,3,3,3,1,328528
226,17026.wav,67468,233,11,2,2,3,3,1,705360
215,84936.wav,266889,208,3,2,2,3,4,1,320336
228,34411.wav,133528,233,3,2,2,3,3,1,99128
226,35184.wav,135218,233,11,2,2,3,3,1,377680
215,85136.wav,267305,220,2,2,2,3,3,1,336720
111,5694.wav,28786,0,6,3,0,4,0,1,336720
228,23288.wav,88230,233,10,2,2,3,3,1,399640
111,22509.wav,85655,228,11,2,1,4,4,1,459600
226,27777.wav,107284,233,10,2,3,3,3,1,1270608
231,49083.wav,180452,221,12,2,2,3,3,1,320336
230,76348.wav,246844,215,2,2,2,3,3,1,320336
231,88754.wav,273834,208,12,2,2,3,3,1,426832
215,54508.wav,196335,207,12,2,2,3,3,1,336720
111,7560.wav,34645,0,6,0,0,0,0,1,336720
231,86535.wav,270027,208,12,2,2,3,3,1,566096
220,78435.wav,251313,207,12,2,2,3,3,1,500560
231,49593.wav,182430,221,2,2,2,3,3,1,320336
230,65699.wav,225923,215,12,2,2,3,3,1,328528
216,46055.wav,171889,211,2,3,2,3,3,1,729936
231,24847.wav,93477,204,11,3,2,2,3,1,328528
230,58575.wav,207842,207,10,2,2,4,3,1,320336
211,82761.wav,262731,208,12,2,2,3,3,1,336720
228,19084.wav,72782,233,12,2,2,3,3,1,746320
226,13577.wav,57474,233,2,2,2,3,3,1,549712
215,56233.wav,199558,220,12,2,2,3,3,1,369488
211,27955.wav,107925,0,6,2,0,4,0,1,336720
215,39462.wav,154463,207,12,2,3,3,3,1,361296
226,18414.wav,71052,233,12,2,2,3,3,1,475984
211,47090.wav,175009,216,12,2,2,3,3,1,328528
215,70137.wav,233840,207,12,2,2,3,3,1,746320
215,86267.wav,269501,211,12,2,2,3,3,1,328528
228,26239.wav,97752,233,11,2,2,3,3,1,955046
215,42317.wav,162142,207,12,2,2,3,3,1,328528
230,87789.wav,272071,221,2,2,2,3,3,1,557904
216,49360.wav,181619,208,12,2,2,3,3,1,336720
210,84749.wav,266341,0,12,2,2,4,3,1,418640
210,68677.wav,231513,207,2,2,2,3,3,1,418640
220,77666.wav,249390,207,12,2,2,3,3,1,492368
215,78088.wav,250382,207,9,2,2,3,3,1,1246032
230,72160.wav,238004,207,11,2,2,3,3,1,459600
230,66308.wav,226973,220,12,2,2,3,3,1,328528
226,29701.wav,114038,233,11,2,2,3,3,1,959312
231,76623.wav,247245,208,12,2,2,3,3,1,336720
211,86452.wav,269866,215,2,2,2,3,3,1,336720
230,71903.wav,237371,0,12,2,2,3,3,481293,598864
216,60878.wav,212060,208,12,2,2,3,3,1,328528
231,46098.wav,172018,221,12,2,2,3,3,1,590672
215,38005.wav,147005,207,11,2,1,3,3,1,320336
230,38821.wav,150803,207,12,2,2,3,3,1,320336
211,49797.wav,182923,221,12,2,2,3,3,1,328528
215,55621.wav,198562,230,12,2,2,3,3,1,328528
216,29564.wav,112965,226,6,2,2,4,3,1,336720
216,27983.wav,108013,0,6,2,0,4,0,462165,1098576
111,35213.wav,135264,233,11,3,2,2,3,1,451408
228,16253.wav,64672,233,11,2,3,3,3,1,298230
215,78073.wav,250360,207,9,2,2,3,3,1,328528
230,82538.wav,262324,221,12,2,2,3,3,1,320336
216,23181.wav,87905,0,6,0,0,0,0,1,361296
211,61198.wav,212687,208,12,2,2,3,3,1,142650
228,35599.wav,135983,233,10,2,2,3,4,1,877392
231,71207.wav,235802,208,12,2,2,3,3,1,385872
211,61500.wav,213287,221,12,2,2,3,3,1,320336
231,47964.wav,177344,208,12,2,2,3,3,1,353104
210,85745.wav,268668,207,2,2,2,3,3,1,525136
215,44901.wav,169141,220,12,2,2,3,3,1,353104
215,80016.wav,255808,220,12,2,2,3,3,1,574288
231,43753.wav,167310,221,12,2,2,3,3,1,320336
211,70659.wav,234892,208,12,2,2,3,3,1,328528
216,79276.wav,252929,208,3,2,2,3,3,1,353104
210,88722.wav,273801,221,2,2,2,3,3,1,385872
226,16728.wav,66894,228,12,2,2,3,3,1,344912
226,27975.wav,107994,233,12,2,3,3,3,1,1319760
216,61859.wav,214022,221,11,2,2,3,3,1,377680
215,80486.wav,257049,220,12,2,2,3,3,1,377680
216,50000.wav,183630,221,2,2,2,3,3,1,328528
231,45873.wav,171209,221,12,2,2,3,3,1,418640
215,50949.wav,186038,207,12,2,2,3,3,1,336720
215,90120.wav,288975,0,12,2,2,3,3,1,410448
211,76367.wav,246868,208,12,2,2,3,3,1,336720
230,66733.wav,227758,207,12,2,2,3,3,376183,1164112
230,78892.wav,252276,215,12,2,2,3,3,1,328528
210,40801.wav,158634,207,9,2,2,3,3,1,533328
228,13115.wav,56617,233,12,2,2,3,3,1,566096
226,15071.wav,62649,0,11,2,2,3,4,1,418640
230,71501.wav,236424,215,2,2,2,3,3,1,336720
215,67843.wav,229919,230,10,2,2,3,3,1,320336
220,76003.wav,246394,210,3,1,2,3,3,1,328528
216,41282.wav,159508,221,12,2,2,3,3,1,328528
230,71941.wav,237472,220,9,2,2,3,3,1,475984
230,67131.wav,228452,215,2,2,2,3,3,1,426832
215,72996.wav,240884,207,11,3,2,3,3,1,361296
226,20211.wav,75905,233,11,2,1,3,4,1,811856
111,37608.wav,145666,226,11,2,2,3,3,1,705360
211,51449.wav,187099,0,12,2,2,3,3,1,328528
215,52054.wav,189748,207,9,2,2,3,3,1,320336
228,14238.wav,60947,233,11,2,2,3,4,1,688976
210,76970.wav,247765,207,12,2,2,3,3,1,328528
226,23722.wav,89364,233,11,2,3,3,3,1,492368
226,36986.wav,143333,233,12,2,2,3,3,1,361296
230,77685.wav,249416,207,12,2,2,3,3,1,336720
210,86213.wav,269435,207,12,2,2,3,3,1,328528
215,87662.wav,271927,220,12,2,2,3,3,1,328528
211,85994.wav,269128,231,7,2,2,3,3,1,336720
215,52517.wav,191015,220,12,2,2,3,3,1,320336
215,54369.wav,196113,220,12,2,2,3,3,1,516944
216,77192.wav,248133,208,12,2,2,3,3,1,320336
220,78421.wav,251269,207,12,2,2,3,3,1,377680
226,26197.wav,97628,233,11,2,2,4,3,1,336720
230,86281.wav,269515,210,12,2,2,3,3,1,328528
231,29912.wav,117331,201,11,2,2,3,3,1,516944
216,77794.wav,249616,208,12,2,2,3,3,1,377680
226,15669.wav,63562,233,11,2,3,3,4,1,877392
211,61130.wav,212551,221,12,2,2,3,3,1,336720
215,88709.wav,273786,208,12,2,2,3,3,1,590672
231,64955.wav,223731,208,3,2,2,3,3,1,320336
216,57224.wav,201242,231,2,2,2,3,3,1,328528
211,71594.wav,236621,208,12,2,2,3,3,1,250140
215,65694.wav,225913,220,12,2,2,3,3,1,336720
231,37539.wav,145470,201,11,2,2,2,3,1,877392
215,81842.wav,261127,220,11,2,2,3,3,1,328528
111,9620.wav,41669,0,12,2,0,3,0,1,385872
226,25718.wav,96309,233,11,2,1,3,3,1,336720
228,23228.wav,88070,233,4,2,2,4,3,209716,742047
215,81232.wav,259583,208,11,2,2,3,4,1,328528
215,77705.wav,249450,207,9,2,2,3,3,1,328528
211,88122.wav,272774,220,12,2,2,3,3,1,328528
216,71821.wav,237174,0,12,2,2,3,3,1,320336
231,59251.wav,209067,208,12,2,2,3,3,770357,1114960
230,38327.wav,149021,0,6,1,0,2,0,1,484176
226,18773.wav,72183,233,11,2,2,3,3,1,467792
230,38099.wav,147872,0,6,2,0,3,0,163073,361296
215,88178.wav,272828,211,12,2,2,3,3,1,328528
215,82805.wav,262799,231,10,2,2,2,3,1,1147728
226,21114.wav,79943,213,11,2,3,3,4,1,402256
231,58982.wav,208600,208,12,2,2,3,3,1,836432
226,18810.wav,72295,233,3,2,2,3,3,1,394064
215,55932.wav,199048,207,12,2,2,3,3,1,336720
230,82998.wav,263173,221,12,2,2,3,3,1,377680
215,50581.wav,185134,220,12,2,2,3,3,1,328528
210,83913.wav,264703,221,12,2,2,3,3,1,328528
215,57703.wav,204651,207,9,2,2,3,3,1,328528
220,73793.wav,242801,207,11,2,2,3,3,1,320336
226,16193.wav,64571,228,11,2,2,3,3,1,88643
215,44813.wav,169027,207,9,2,2,3,3,1,328528
111,7366.wav,33781,0,6,3,0,4,0,1,1106768
231,77092.wav,247913,208,3,2,2,3,3,1,377680
215,84806.wav,266617,211,12,2,2,2,3,1,394064
230,85023.wav,267132,221,12,2,2,3,3,1,549712
215,88745.wav,273825,220,12,2,2,3,3,1,525136
210,82215.wav,261760,221,12,2,2,3,3,1,328528
111,4784.wav,24351,0,6,2,0,3,0,274028,574288
211,65277.wav,225130,221,12,2,2,3,3,1,443216
231,65044.wav,224108,208,12,2,2,3,3,1,525136
216,23057.wav,87344,0,6,3,0,2,0,1,336720
230,78384.wav,251131,207,12,2,2,3,3,1,385872
111,37668.wav,145930,228,3,2,2,3,3,1,590672
231,71213.wav,235813,208,12,2,2,3,3,1,436655
215,53668.wav,194796,207,12,2,2,3,3,181529,820048
231,16065.wav,64293,0,6,2,0,3,0,1,344912
210,51414.wav,187049,207,7,2,2,3,3,1,328528
228,20243.wav,76005,233,11,1,2,4,3,1,656208
215,87656.wav,271921,220,12,2,2,3,3,1,328528
210,87174.wav,271155,207,2,2,2,3,3,1,215326
211,83053.wav,263240,208,12,2,2,3,3,1,328528
230,38700.wav,150415,207,2,2,2,3,3,1,328528
216,49429.wav,181825,231,12,2,2,3,3,1,270667
215,54367.wav,196111,207,12,2,2,3,3,1,484176
211,61092.wav,212495,231,12,2,2,3,3,1,328528
230,67628.wav,229251,220,12,2,2,3,3,1,346323
215,65913.wav,226242,207,11,2,3,3,3,1,336720
228,13749.wav,57964,0,11,2,2,3,2,1,500560
215,86269.wav,269503,208,12,2,2,3,3,1,607056
231,61176.wav,212637,208,12,2,2,3,3,1,336720
226,15799.wav,63895,233,11,2,2,3,3,1,394064
215,73062.wav,240986,207,12,2,2,3,3,1,525136
210,84555.wav,265897,207,12,2,2,3,3,1,451408
111,19607.wav,73710,233,11,2,1,2,3,1,705360
215,50584.wav,185159,220,11,2,2,3,3,1,320336
215,83768.wav,264530,220,12,2,2,3,3,1,328528
231,63120.wav,216864,208,11,2,2,3,3,1,549712
226,27611.wav,106540,233,11,2,2,3,3,1,418640
215,65793.wav,226049,207,9,2,2,3,3,1,336720
230,69403.wav,232578,215,0,2,2,3,2,1,328528
216,89665.wav,275327,221,11,2,2,3,3,1,320336
215,55874.wav,198959,230,12,2,2,3,3,1,320336
220,69041.wav,232091,207,11,2,2,3,3,1,328528
215,70230.wav,233986,220,12,2,2,3,3,1,328528
211,27517.wav,106196,0,6,1,0,2,0,1,320336
228,21904.wav,83861,233,11,2,3,4,4,1,648016
111,11833.wav,50525,0,11,2,2,3,3,1,328528
230,76933.wav,247722,220,12,2,2,3,3,1,500560
230,51044.wav,186226,207,12,2,2,3,3,1,320336
220,49527.wav,182136,210,11,2,2,3,3,1,328528
231,84804.wav,266607,208,12,2,2,3,3,1,697168
220,85235.wav,267577,208,3,2,2,3,3,1,656208
231,61066.wav,212452,221,12,2,2,3,3,1,598864
228,14430.wav,61337,233,11,2,2,3,3,1,623440
216,56279.wav,199631,231,12,2,2,3,3,1,320336
210,58925.wav,208499,207,12,2,2,3,3,1,320336
215,38911.wav,151218,210,3,2,2,3,3,1,394064
226,21875.wav,83808,233,11,2,2,3,3,1,271651
215,56051.wav,199217,220,12,2,2,3,3,1,328528
216,63020.wav,216719,231,12,2,2,3,3,1,328528
215,41902.wav,160589,220,11,2,2,3,3,1,516944
111,23565.wav,89065,233,11,1,2,2,3,1,746320
220,56660.wav,200315,207,2,2,2,3,3,1,328528
231,70158.wav,233889,208,12,2,2,3,3,1,557904
230,87093.wav,271053,207,12,2,2,3,3,1,369488
111,37682.wav,145957,120,3,2,2,3,3,1,394064
220,61133.wav,212555,207,2,2,2,3,3,1,328528
231,47623.wav,176377,208,12,2,2,3,3,1,328528
216,41300.wav,159529,221,12,2,2,3,3,1,320336
230,84214.wav,265305,221,12,2,2,3,3,1,361296
215,73511.wav,241980,207,11,2,2,3,3,1,623440
231,85087.wav,267228,208,12,2,2,3,3,1,418640
111,16411.wav,65240,233,12,2,2,3,3,1,729936
215,69602.wav,232942,230,12,2,2,3,3,1,336720
230,68044.wav,230294,207,12,2,2,3,3,1,320336
210,44974.wav,169349,207,11,2,2,3,3,1,320336
231,78249.wav,250776,208,2,2,2,3,3,1,598864
215,89802.wav,287338,207,9,2,2,3,3,2341034,3777360
216,47459.wav,175910,208,3,2,2,3,3,1,336720
215,55225.wav,197801,207,11,2,2,3,3,1,320336
216,43023.wav,165412,208,3,2,2,3,2,1,320336
230,80009.wav,255765,207,12,2,2,3,3,1,680784
111,29923.wav,117365,228,12,2,2,4,3,1,484176
228,12987.wav,56343,233,11,2,2,3,3,742342,829360
231,65632.wav,225846,208,12,2,2,3,3,1,336720
226,14449.wav,61381,0,11,2,2,3,3,1,385872
230,78990.wav,252414,220,2,2,2,3,3,1,328528
228,20324.wav,76308,233,11,2,3,3,3,1,820048
231,71965.wav,237527,208,12,2,2,3,3,1,344912
231,85190.wav,267470,208,3,2,2,3,3,1,344912
231,71643.wav,236763,208,11,2,2,3,2,1,320336
215,79358.wav,253044,207,9,2,2,3,3,1,328528
215,56435.wav,199883,210,12,2,2,3,3,1,361296
215,80051.wav,255942,220,12,2,2,3,3,1,336720
226,15725.wav,63772,233,11,2,3,3,3,1,380342
211,67047.wav,228339,221,12,2,2,3,3,1,271225
231,16442.wav,65355,0,6,2,0,3,0,1,410448
231,48297.wav,178117,208,12,2,2,3,3,1,361296
215,77983.wav,249986,220,11,2,2,3,3,1,770896
231,45829.wav,171112,208,11,2,1,2,3,1,402256
231,83531.wav,264073,208,10,2,3,3,3,1,81378
111,31709.wav,124841,226,3,2,2,3,3,1,426832
215,69267.wav,232384,220,12,2,2,3,3,1,426832
211,84884.wav,266774,208,12,2,2,3,3,1,402256
220,42373.wav,162241,207,12,2,2,3,3,1,451408
215,73669.wav,242475,220,4,2,2,3,3,1,770896
231,48841.wav,179723,0,12,2,2,3,3,1,1205072
230,66511.wav,227406,207,12,2,2,3,3,1,1016656
215,53675.wav,194818,207,9,2,2,3,3,1,451408
220,76175.wav,246611,207,12,2,2,3,3,1,328528
211,72917.wav,240479,0,5,2,2,3,3,226090,336720
226,16088.wav,64360,233,11,2,2,3,4,1,1205072
210,73727.wav,242652,220,12,2,2,3,3,1,328528
215,89283.wav,274850,231,9,2,2,3,3,1,402256
226,24476.wav,91719,233,11,2,2,3,3,1,459600
215,73584.wav,242272,207,12,2,2,3,3,1,828240
228,13038.wav,56499,0,11,2,2,3,3,1,344912
231,75769.wav,246110,208,12,2,2,3,3,1,369488
226,17123.wav,67670,233,11,2,2,3,3,3349361,4072272
111,14743.wav,61835,213,12,3,2,2,3,1,328528
220,56333.wav,199713,207,12,2,2,3,3,1,328528
216,48779.wav,179591,231,2,2,2,3,3,1,320336
231,77397.wav,248818,0,12,2,2,3,3,1,336720
210,57568.wav,201833,230,3,2,2,3,3,1,336720
215,88797.wav,273888,231,12,2,2,3,3,1,336720
230,71926.wav,237446,207,12,2,2,3,3,1,369488
226,37782.wav,146298,233,11,2,3,3,3,1,344912
215,54460.wav,196252,207,12,2,2,3,3,452129,967504
215,23648.wav,89191,217,6,0,0,0,0,1,320336
215,45298.wav,169971,207,12,2,2,3,3,1,435024
215,79082.wav,252566,207,12,2,2,3,3,124153,590672
228,13208.wav,56771,233,12,2,2,3,3,763002,1418064
210,65760.wav,226008,207,12,2,2,3,3,1,623440
228,19976.wav,74999,233,12,2,2,3,3,1,918352
226,21775.wav,83638,233,11,2,2,3,3,1,377680
231,46618.wav,173519,221,12,2,2,3,3,1,443216
210,75813.wav,246158,207,12,2,2,3,3,1,328528
226,16528.wav,65665,233,11,2,2,3,3,1,394064
111,4835.wav,24564,0,6,0,0,0,0,1,508752
210,67024.wav,228306,215,12,2,2,3,3,1,328528
215,80986.wav,258216,207,9,2,2,3,3,1,328528
230,71744.wav,237024,207,12,2,2,3,3,1,328528
211,82755.wav,262727,208,12,2,2,3,3,1,277553
210,80462.wav,257023,207,2,2,2,3,3,1,598864
215,42367.wav,162224,220,12,2,2,3,3,1,566096
231,48760.wav,179560,208,12,2,2,3,2,1,541520
111,7510.wav,34474,0,6,2,0,4,0,1,328528
230,77719.wav,249475,207,12,2,2,3,3,1,852816
216,53191.wav,192695,231,12,2,2,3,3,1,344912
210,81119.wav,259040,221,12,2,2,3,3,1,508752
230,85058.wav,267186,221,4,2,2,3,3,1,1344336
228,29011.wav,110767,233,11,2,3,3,3,1,394064
215,77648.wav,249370,207,9,2,2,3,3,1,377680
226,37635.wav,145859,228,3,2,2,3,3,1,344912
216,54415.wav,196177,221,12,2,2,3,3,1,285742
215,56583.wav,200204,207,9,2,2,3,3,1,475984
220,71495.wav,236415,207,12,2,2,3,3,1,328528
215,43978.wav,167665,207,12,2,2,3,3,1,344912
210,52536.wav,191040,207,12,2,2,3,3,1,320336
230,70675.wav,234908,207,12,2,2,3,3,1,377680
230,84765.wav,266419,207,11,2,2,3,4,1,320336
111,26495.wav,98465,228,11,2,1,3,2,1,454959
231,51306.wav,186862,208,12,2,2,3,3,1,336720
231,77046.wav,247851,221,11,3,3,2,4,1,328528
231,71125.wav,235679,208,12,2,2,3,3,1,385872
231,50402.wav,184785,208,12,2,2,3,3,1,484176
215,88152.wav,272805,220,12,2,2,3,3,1,344912
216,89542.wav,275162,221,2,2,2,3,3,1,77192
215,56697.wav,200363,207,12,2,2,3,3,1,320336
230,85457.wav,268103,221,9,2,2,3,3,1,336720
215,83184.wav,263479,220,12,2,2,3,3,1,361296
215,71896.wav,237353,207,9,2,2,3,3,1,328528
215,87002.wav,270914,220,12,2,2,3,3,1,328528
216,84757.wav,266372,221,11,2,3,3,3,1,369488
230,78069.wav,250353,207,4,2,2,3,3,1,992080
220,51385.wav,187006,207,12,2,2,3,3,1,328528
215,54362.wav,196103,210,12,2,2,3,3,1,402256
226,25516.wav,95745,233,11,2,2,3,2,1,361296
228,19576.wav,73642,233,11,3,2,4,4,1,959312
215,75958.wav,246337,207,3,2,2,3,3,1,394064
230,78980.wav,252406,207,12,2,2,3,3,1,852816
220,41497.wav,159950,215,11,2,2,3,4,1,336720
230,85106.wav,267256,207,2,2,2,3,3,1,320336
111,17206.wav,67939,226,11,2,1,2,3,1,484176
215,57740.wav,204768,207,9,2,2,3,3,1,336720
230,75085.wav,244941,207,12,2,2,3,3,1,459600
226,13698.wav,57777,233,11,2,2,3,3,1,435024
226,16426.wav,65269,228,11,2,2,3,3,1,557904
231,69448.wav,232700,221,11,2,2,3,3,1,443216
211,68737.wav,231591,231,12,2,2,3,3,1,328528
215,80936.wav,258143,207,12,2,2,3,3,1,656208
231,67192.wav,228533,208,12,2,2,3,3,1,492368
230,78179.wav,250630,0,12,2,2,3,3,1,582480
231,65351.wav,225351,208,12,2,2,3,3,1,336720
210,73084.wav,241042,215,12,2,2,3,3,1,320336
226,37412.wav,145039,233,11,2,2,3,3,1,639824
228,20395.wav,76575,233,11,2,2,3,3,1,721744
215,77452.wav,248919,207,4,2,2,3,3,1,852816
